,Product,Review,Rating
14361,Router,Best router using since 7 month it best router best range and super connectivity,5
14362,Router,Good product ....,5
14363,Router,Nice product,5
14364,Router,Happy',5
14365,Router,Good,4
14366,Router,Nice,5
14367,Router,Network issue,1
14368,Router,Very good product,5
14369,Router,Very good.,4
14370,Router,Best router with good range.,5
14371,Router,Nice one satisfied,5
14372,Router,Ok...,3
14373,Router,"No Quality,, very Bad...",1
14374,Router,A wonderful item,5
14375,Router,Awesome....,5
14376,Router,Goog,5
14377,Router,Nice product wide range,5
14378,Router,Nice👍,5
14379,Router,Range is not good,3
14380,Router,Good and the best 👌,5
14381,Router,Very good product In this price,5
14382,Router,Its Ossam ☺️,5
14383,Router,Nice product and delivery was quit fast,4
14384,Router,Best product,5
14385,Router,Excellent,5
14386,Router,"OK, Good.",4
14387,Router,it's just good for 1 bkh flat,3
14388,Router,Nice product,5
14389,Router,Truly an Awsm Product Giving the Review after 3 months and it's too good. The Range is good enough. But it's good for Personal use not for Office use,5
14390,Router,Good,5
14391,Router,It's realy great..I got wonderful deal on it.its work fine . Range is good and any one can try for small use.,4
14392,Router,Good,5
14393,Router,Nice router thanx flipkart,5
14394,Router,Very good signal,5
14395,Router,Good,5
14396,Router,Nice product.,4
14397,Router,Nice product,5
14398,Router,It is very good,5
14399,Router,Router review and configuration video in villain YouTube channel,5
14400,Router,Tenda F3 Wi-Fi is very best for Short range and it's very comfortable for Small and medium houses So you can prefer this one,5
14401,Router,good,5
14402,Router,Nice,5
14403,Router,BEST,5
14404,Router,EXCELENT,5
14405,Router,simply awesome product at reasonable price.,5
14406,Router,Not working properly,2
14407,Router,Cheap price nd better performance,5
14408,Router,Good but not fit my acceptance,3
14409,Router,Range is limited for a room itself..... Network is low in another rooms,3
14410,Router,Excellent quality,5
14411,Router,"Its an excellent product, but the setup is difficult",4
14412,Router,Best for home use,5
14413,Router,Connection show connected but no internet then next plug in & out then show connected but after some time same problem show connected but no internet...worst experience,1
14414,Router,Very good router.,5
14415,Router,Good product,5
14416,Router,Super nice,5
14417,Router,Nice,4
14418,Router,Superb prodect,4
14419,Router,Supper prodect,4
14420,Router,"I've been using Tenda's single antenna router earlier, but due to voltage fluctuations it was not working smoothly and I waa having signal drops many times a day. Hence I was sure about Tenda's brilliant quality and value for money aspects and chose F3 this time, and boy was I right with my choice.  - It works flawlessly with good coverage in all six rooms of my house (same floor). 3 antenna effect.  - It boosted my internet speed I feel like I've upgraded my WiFi plan to double speed. That's how fast connection speed it gives.  (I was able to download a Full HD movie video in 10 mins or less which earlier used to take 20-25 mins. My experience with Chromecast on my non smart TV is much smoother and lag free.)  - Stable and reliable connection with ZERO signal drops lost connection. Thank God.  - No router hanging problem even with prolonged use.  - Heats a little bit on adapter but who cares, nobody touches it anyway.  - Quick and easy setup.  - Much better than D-Link or TP Link.  DONT THINK JUST GO FOR IT.",5
14421,Router,good rate for good product,5
14422,Router,interface easy to use,4
14423,Router,Good,4
14424,Router,its range is low even my 2antena wala router is much better than this,2
14425,Router,Thanks for Fast Delivery,5
14426,Router,good tenda,5
14427,Router,"Nice product, easy set up and works good",5
14428,Router,Not bad,4
14429,Router,Good product,5
14430,Router,Nice packing,5
14431,Router,Great work and verry strong router in the whole world two time iam hit this router verry badly but is always work😂😂🤣🙏🏻,1
14432,Router,it is so good,5
14433,Router,Good,5
14434,Router,Nice,5
14435,Router,Awesome coverage,5
14436,Router,Good product,5
14437,Router,Thank you,5
14438,Router,Working good,5
14439,Router,It's good 👍👍 Value for money,4
14440,Router,New pieces not working,1
14441,Router,Good quality awesome 😊,5
14442,Router,I am very happy for services👍👍👍,5
14443,Router,gd product,5
14444,Router,Very good router,5
14445,Router,Nice,4
14446,Router,I Impressive by product packed .,4
14447,Router,Good product best quality,5
14448,Router,"Can't use as WiFi repeater/extender alone. You need Ethernet connection to this router, and after that can extend signal. It's not plug and play type.",1
14449,Router,Very good,5
14450,Router,Good product,5
14451,Router,This is best for tenda iam use flor 1to5,5
14452,Router,GOOD PRODUCT.,3
14453,Router,Good product. One should go for it,4
14454,Router,Router works just fine. Range is mediocre and not as expected,3
14455,Router,Perfect...,5
14456,Router,great,5
14457,Router,Very best speed 👌👌💪,5
14458,Router,Ok,5
14459,Router,Good product so far. Approximately 20 metre giving wifi frequency. If you have tight budget go for this,5
14460,Router,I'm using it as a repeater of my existing ONU. It works nicely. Excellent Speed booster.,5
14461,Router,Very good product.... Using for 3 months nothing any problem,4
14462,Router,Good range .happy,3
14463,Router,Working fine and look is good and the exterior is dust proof.,4
14464,Router,Nice products work nice,5
14465,Router,Gud,5
14466,Router,good one 👍,5
14467,Router,Good product,5
14468,Router,This router good range... (small house) Low price (899).good product & freechares..,5
14469,Router,Received today.. working properly..I'll review this again after some days..I am giving 2 stars only for Flipkart packaging.it is the worst packaging I've ever seen..this is very bad.. although no product issue till now..,4
14470,Router,Using as repeater 🔥🔥 giving more speed then the main router 😂😂 don't know how my plan is of 20mbps I am getting 40-50 Mbps...howwwww? Awesome,5
14471,Router,Better product,4
14472,Router,Good,5
14473,Router,Decent product .. I think just a dummy antennas .. earlier I used to have one antenna and the reach is same .. if you really want good covering range don't buy this,3
14474,Router,excellent,5
14475,Router,Amazing .very easy to connect had a huge range of nearly 20 mtrs,5
14476,Router,good,5
14477,Router,Thanks,5
14478,Router,Excellent 👌👌☺️☺️☺️ Too good Thank you team flipkart,5
14479,Router,This router is useful for me,5
14480,Router,Good,5
14481,Router,Best router ok,4
14482,Router,Good,3
14483,Router,Perfect,5
14484,Router,Ok,5
14485,Router,Very nice product,5
14486,Router,"Very good quality, wifi frequency and range also very good",4
14487,Router,Product is ok for small room but range of this router os not upto the mark,4
14488,Router,Nice product,5
14489,Router,very good product,4
14490,Router,Great product,5
14491,Router,Awesome,5
14492,Router,for home and little shop use its perfect router,5
14493,Router,Good router,4
14494,Router,Value for money,5
14495,Router,Great product,5
14496,Router,Great product in reasonable price 👌,4
14497,Router,Nice product,5
14498,Router,Excellent 👌,4
14499,Router,Very good router with good range,5
14500,Router,"Nice, it working perfect.",4
14501,Router,Good product,4
14502,Router,Thanks you,5
14503,Router,Superb performance. Range quality is also good. Value of money💰,5
14504,Router,Very poor coverage.... D link two antenna router gives more coverage than this... Don't buy it seeing 3 antennas.. Go for dlink two antenna router,2
14505,Router,"It's almost good for 3bhk flat if kept at good place, functions quite well and has WISP, REPEATER, AND RANGE EXTENDER also",5
14506,Router,I'm using Tenda F3 as a Universal Repeater for JioFi3. Its giving same speed as JioFi in different rooms. Its perfect for 2000 sq.ft home. Range is more than that. You can go for this.,5
14507,Router,Was worth every penny spent on this one.,4
14508,Router,Amazing ruter ......upto catch 300mbps,5
14509,Router,Nice and good,4
14510,Router,Not baaad...good product,3
14511,Router,"Range is good, speed is also enough but web functions are not convenience as compared to iBall-Baton and tplink.",4
14512,Router,It has 3 antenna but those are not powerful as compared to others. But at this price it's a good product. Looking at all the aspect one can buy.,4
14513,Router,Good quality,5
14514,Router,"Product quality very bad dont purchase, no return available,",1
14515,Router,Good product I can found wifi in any ware in my house,5
14516,Router,Average...low area,3
14517,Router,Very good product with strong coverage,5
14518,Router,Super product at low price.,5
14519,Router,Good quality working properly must buy!,4
14520,Router,Good,3
14521,Router,It is a good product,3
14522,Router,Not so fast. Average speed ans range,3
14523,Router,Nice products,5
14524,Router,Tenda always good as ago...i had old tenda single antenna router so i decide to upgrade with same brand with more range..!!!!,5
14525,Router,Very Satisfied,5
14526,Router,Wow so.. Fast...,4
14527,Router,nise,5
14528,Router,Ok product,4
14529,Router,Very good ☺️ product i really like it go for it,4
14530,Router,I don't know what to say I used to have huawei router was getting easily 15 to 20 Mbps averagely but after I bought this and I'm stuck at 10mbps it doesn't go over that at all I don't know what's the problem even I tried connecting my old router back and it was getting 20mbps and more but this one is going more than 10mbps And I don't understand why is that I have check the settings there isn't much to do so but I'm disappointed with this product Don't buy it look for other brands like TP OR D-LINK or something  And those 3 antennas don't do any good for u,1
